Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
jodlowka,22.456861,49.898944,2017-01-03,17:00,2017,1,ZIMA,270.90618896484375,268.5841827392578,84.09588740642396,3.974283218383789,2.639495849609375,4.770939681030575,213.58988106690114,97952.17578125,1.6647149442405862E-4
jodlowka,22.456861,49.898944,2017-01-03,18:00,2017,1,ZIMA,271.0876922607422,268.7598419189453,84.080966887376,3.9565258026123047,3.2227630615234375,5.102969545025412,219.16432020984365,97887.125,2.238154411315918E-4
jodlowka,22.456861,49.898944,2017-01-03,19:00,2017,1,ZIMA,271.58961486816406,269.1262664794922,83.29176878610946,4.168120384216309,4.0035858154296875,5.77944001775512,223.84652451768252,97821.4453125,1.9653211876402565E-4
jodlowka,22.456861,49.898944,2017-01-03,20:00,2017,1,ZIMA,271.802490234375,269.1215057373047,81.97127538714388,4.5456037521362305,4.078033447265625,6.1067888671913435,221.89648361165916,97729.34765625,1.3649463653564453E-4
jodlowka,22.456861,49.898944,2017-01-03,21:00,2017,1,ZIMA,272.0368957519531,268.9353790283203,79.45804960366969,4.833339691162109,4.0034332275390625,6.276037776935929,219.6347976543529,97671.16796875,2.919137477874756E-5
jodlowka,22.456861,49.898944,2017-01-03,22:00,2017,1,ZIMA,271.85597229003906,268.6439208984375,78.77257851862171,4.781959533691406,4.4392852783203125,6.5249054218565945,222.87178861649986,97592.99609375,3.923374947589764E-5
jodlowka,22.456861,49.898944,2017-01-03,23:00,2017,1,ZIMA,271.53025817871094,268.4135284423828,79.2897888715172,4.654766082763672,4.9906158447265625,6.824448241058238,226.9942188880127,97459.02734375,6.0358912662650255E-5
jodlowka,22.456861,49.898944,2017-01-04,00:00,2017,1,ZIMA,271.3908996582031,268.33018493652344,79.60434186871016,4.511722564697266,5.1929473876953125,6.879123713974771,229.0153233920108,97343.83984375,3.312528133392334E-5
jodlowka,22.456861,49.898944,2017-01-04,01:00,2017,1,ZIMA,271.1548309326172,268.21714782714844,80.3120113999523,4.445356369018555,5.399688720703125,6.994128360851149,230.53668480975162,97221.64453125,4.986301064491272E-5
jodlowka,22.456861,49.898944,2017-01-04,02:00,2017,1,ZIMA,270.9834442138672,268.1474914550781,80.90690329292958,4.625321388244629,5.5361175537109375,7.214027690067429,230.12188239422966,97087.45703125,7.761642336845398E-5
jodlowka,22.456861,49.898944,2017-01-04,03:00,2017,1,ZIMA,270.90394592285156,268.1445007324219,81.36492618266351,4.9778289794921875,5.6860809326171875,7.557135550017942,228.7997637669498,96940.41015625,1.51120126247406E-4
jodlowka,22.456861,49.898944,2017-01-04,04:00,2017,1,ZIMA,270.9466247558594,268.21583557128906,81.54729745808606,5.27972412109375,5.877655029296875,7.90077941966981,228.06758215603776,96827.05078125,2.9083341360092163E-4
jodlowka,22.456861,49.898944,2017-01-04,05:00,2017,1,ZIMA,271.05657958984375,268.3955993652344,81.993373890851,5.2467193603515625,6.082275390625,8.032567333903302,229.2181422292074,96709.4765625,4.863142967224121E-4
jodlowka,22.456861,49.898944,2017-01-04,06:00,2017,1,ZIMA,271.24029541015625,268.58575439453125,82.05810163935453,5.1915435791015625,6.224614143371582,8.10542694542195,230.17072445708024,96631.46875,5.033761262893677E-4
jodlowka,22.456861,49.898944,2017-01-04,07:00,2017,1,ZIMA,271.5675048828125,268.95152282714844,82.34041015539002,5.3140106201171875,6.089324951171875,8.081991538703972,228.88956181295265,96566.21484375,3.3439695835113525E-4
jodlowka,22.456861,49.898944,2017-01-04,08:00,2017,1,ZIMA,271.7392578125,269.2067108154297,82.87999111063495,5.237129211425781,5.95233154296875,7.92828942298337,228.65722779763027,96534.984375,3.837794065475464E-4
jodlowka,22.456861,49.898944,2017-01-04,09:00,2017,1,ZIMA,271.9558868408203,269.5956268310547,83.98251675955447,5.156923294067383,5.861968994140625,7.807466833049042,228.6610893641504,96493.953125,5.128830671310425E-4
jodlowka,22.456861,49.898944,2017-01-04,10:00,2017,1,ZIMA,272.17462158203125,269.97706604003906,85.03365535962718,5.106222152709961,5.6511735916137695,7.6163815316315935,227.900028046215,96480.41796875,5.463987587859265E-4
jodlowka,22.456861,49.898944,2017-01-04,11:00,2017,1,ZIMA,272.6818084716797,270.3896179199219,84.49638993950008,4.946420669555664,5.3622589111328125,7.295265455775462,227.30998213331577,96409.62890625,2.8283894062042236E-4
jodlowka,22.456861,49.898944,2017-01-04,12:00,2017,1,ZIMA,273.0900421142578,270.5629119873047,83.08697280436014,4.747426986694336,4.9010009765625,6.82333302472188,225.9118996917568,96352.88671875,7.666647434234619E-5
jodlowka,22.456861,49.898944,2017-01-04,13:00,2017,1,ZIMA,273.3368377685547,270.6494140625,82.13845907578701,4.4860076904296875,4.44873046875,6.317868927271196,224.76095381380745,96301.9609375,4.4465065002441406E-5
jodlowka,22.456861,49.898944,2017-01-04,14:00,2017,1,ZIMA,273.0768280029297,270.4578552246094,82.52158489275779,4.257539749145508,4.048126220703125,5.8748591995296495,223.55568839004144,96268.56640625,1.300722360610962E-4
jodlowka,22.456861,49.898944,2017-01-04,15:00,2017,1,ZIMA,272.8778381347656,270.33827209472656,82.98327989024774,4.295648574829102,3.9506568908691406,5.836119134133839,222.60437597965534,96248.91015625,1.7839670181274414E-4
jodlowka,22.456861,49.898944,2017-01-04,16:00,2017,1,ZIMA,272.5464324951172,270.1131896972656,83.59940732481962,4.390115737915039,3.8937625885009766,5.86809196314263,221.57105293695582,96251.51171875,1.7380714416503906E-4
jodlowka,22.456861,49.898944,2017-01-04,17:00,2017,1,ZIMA,272.4817352294922,269.9798126220703,83.16517220594756,4.657230377197266,3.750337600708008,5.979534004048583,218.84352297791403,96217.89453125,1.322627067565918E-4
jodlowka,22.456861,49.898944,2017-01-04,18:00,2017,1,ZIMA,272.3912048339844,269.81634521484375,82.7028735624534,4.8208160400390625,3.848724365234375,6.168707038873434,218.60230454641894,96220.0859375,1.398921012878418E-4
jodlowka,22.456861,49.898944,2017-01-04,19:00,2017,1,ZIMA,272.6996765136719,269.8058166503906,80.8008639255927,5.3356170654296875,3.2912445068359375,6.2690589303883755,211.66812049662582,96197.77734375,1.1920928955078125E-4
jodlowka,22.456861,49.898944,2017-01-04,20:00,2017,1,ZIMA,272.56117248535156,269.86138916015625,81.95884582525954,5.598024368286133,3.4005584716796875,6.549937003302997,211.27687647239722,96215.59765625,2.0125508308410645E-4
jodlowka,22.456861,49.898944,2017-01-04,21:00,2017,1,ZIMA,272.6499786376953,270.2896728515625,84.06647181110519,6.176326751708984,2.8131256103515625,6.786802475650217,204.48779579699647,96248.328125,3.255903720855713E-4
jodlowka,22.456861,49.898944,2017-01-04,22:00,2017,1,ZIMA,272.59629821777344,270.7845458984375,87.54820614744354,6.719669342041016,1.814117431640625,6.960242676958061,195.10803898654225,96302.8984375,3.54081392288208E-4
jodlowka,22.456861,49.898944,2017-01-04,23:00,2017,1,ZIMA,272.27793884277344,270.2493133544922,86.12013707574025,7.532315254211426,0.2249603271484375,7.535673840979111,181.71068875829505,96352.46484375,6.222426891326904E-4
jodlowka,22.456861,49.898944,2017-01-05,00:00,2017,1,ZIMA,271.7541961669922,269.56553649902344,85.04193614523786,6.907806396484375,-0.317169189453125,6.915083911714217,177.37113333220248,96449.5859375,1.7255544662475586E-4
jodlowka,22.456861,49.898944,2017-01-05,01:00,2017,1,ZIMA,271.28834533691406,269.17503356933594,85.46989820574007,7.089874267578125,-0.418975830078125,7.10224315806324,176.6180414330804,96512.97265625,7.47833400964737E-5
jodlowka,22.456861,49.898944,2017-01-05,02:00,2017,1,ZIMA,270.90576171875,268.85028076171875,85.79922979077507,6.9677886962890625,-0.179229736328125,6.970093443743626,178.52652772067972,96590.70703125,7.807649672031403E-5
jodlowka,22.456861,49.898944,2017-01-05,03:00,2017,1,ZIMA,270.68727111816406,268.6627197265625,85.97520689871187,6.738569259643555,-0.0709686279296875,6.738942959631229,179.3966000237184,96616.6328125,1.0118260979652405E-4
jodlowka,22.456861,49.898944,2017-01-05,04:00,2017,1,ZIMA,270.52777099609375,268.5465545654297,86.23906439743423,6.519659042358398,-0.4184722900390625,6.533075316123041,176.32743827642423,96685.22265625,1.2254714965820312E-4
jodlowka,22.456861,49.898944,2017-01-05,05:00,2017,1,ZIMA,270.22425842285156,268.3955535888672,87.20488001236075,6.1439104080200195,-1.0662078857421875,6.235738477309288,170.1549979645938,96777.06640625,1.515597105026245E-4
jodlowka,22.456861,49.898944,2017-01-05,06:00,2017,1,ZIMA,269.7987518310547,268.0518798828125,87.70382214707955,5.574850082397461,-2.06085205078125,5.94357338782119,159.7121840495853,96892.27734375,2.1674484014511108E-4
jodlowka,22.456861,49.898944,2017-01-05,07:00,2017,1,ZIMA,269.83522033691406,268.36155700683594,89.5365048320872,4.74566650390625,-3.33038330078125,5.797654999775373,144.9398367528505,97046.7890625,2.24970281124115E-4
jodlowka,22.456861,49.898944,2017-01-05,08:00,2017,1,ZIMA,268.9654235839844,267.33143615722656,88.37966068235038,3.9061155319213867,-4.489898681640625,5.951212373971855,131.02256940023995,97206.078125,2.1993368864059448E-4
jodlowka,22.456861,49.898944,2017-01-05,09:00,2017,1,ZIMA,267.70721435546875,265.3047332763672,83.18017823703522,2.93157958984375,-4.9042205810546875,5.71362742915819,120.8695751673111,97395.5,1.8786191930075802E-4
jodlowka,22.456861,49.898944,2017-01-05,10:00,2017,1,ZIMA,266.4602813720703,263.6297912597656,80.27763812866554,2.516839027404785,-4.8646240234375,5.477138448065113,117.35595419973572,97577.9140625,1.4644116163253784E-4
jodlowka,22.456861,49.898944,2017-01-05,11:00,2017,1,ZIMA,265.56077575683594,262.3499755859375,77.76131617434714,2.399724006652832,-4.7967681884765625,5.363549231813449,116.57785358818853,97691.71875,1.1467188596725464E-4
jodlowka,22.456861,49.898944,2017-01-05,12:00,2017,1,ZIMA,264.9501495361328,261.6790313720703,77.28564528650807,2.38889217376709,-4.4628753662109375,5.06202156773537,118.15929494298416,97834.66796875,9.669363498687744E-5
jodlowka,22.456861,49.898944,2017-01-05,13:00,2017,1,ZIMA,264.58241271972656,261.43080139160156,77.96542721883705,2.24862003326416,-4.1448822021484375,4.715542442146375,118.48006010695804,97948.58984375,8.188188076019287E-5
jodlowka,22.456861,49.898944,2017-01-05,14:00,2017,1,ZIMA,264.28033447265625,261.31982421875,79.118290716146,1.943777084350586,-4.0635528564453125,4.5045234121681865,115.56385239297526,98080.1953125,8.292496204376221E-5
jodlowka,22.456861,49.898944,2017-01-05,15:00,2017,1,ZIMA,263.7380065917969,260.9713439941406,80.2736481082066,1.6100196838378906,-3.9774017333984375,4.290907588283201,112.0376996268638,98219.76953125,7.988512516021729E-5
jodlowka,22.456861,49.898944,2017-01-05,16:00,2017,1,ZIMA,263.35980224609375,260.75254821777344,81.25311423402731,1.23004150390625,-4.02862548828125,4.212223335266222,106.97875922589395,98351.046875,8.612871170043945E-5
jodlowka,22.456861,49.898944,2017-01-05,17:00,2017,1,ZIMA,262.9677734375,260.45997619628906,81.85080299395051,0.75091552734375,-4.04632568359375,4.1154131830129,100.51332484129853,98495.53125,9.687244892120361E-5
jodlowka,22.456861,49.898944,2017-01-05,18:00,2017,1,ZIMA,262.6082305908203,260.1355285644531,82.03257939849682,0.3911895751953125,-4.0499267578125,4.068775740611315,95.5171845872087,98643.5078125,9.399652481079102E-5
jodlowka,22.456861,49.898944,2017-01-05,19:00,2017,1,ZIMA,263.2887268066406,260.8798065185547,82.55037346878659,0.4916229248046875,-4.15313720703125,4.182133637345996,96.75090805482967,98682.8203125,4.5418739318847656E-5
jodlowka,22.456861,49.898944,2017-01-05,20:00,2017,1,ZIMA,262.71148681640625,260.2709045410156,82.26048416128646,0.310333251953125,-4.0930023193359375,4.104750261996114,94.33589547943683,98774.015625,4.506111145019531E-5
jodlowka,22.456861,49.898944,2017-01-05,21:00,2017,1,ZIMA,262.0747833251953,259.62815856933594,82.13139245569756,0.1709136962890625,-4.008087158203125,4.011729572058913,92.44173942195772,98877.03125,3.8117170333862305E-5
