Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_NO2_column_number_density
2024-07-06,2024,7,LATO,15.971970807094209,52.903005596812335,22475.101362322897,1.3996604318413158E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.903005596812335,24314.177998569463,1.546457306492809E-5
2024-07-07,2024,7,LATO,15.65756045765238,52.52571317748213,24815.07231326973,1.1962372736291054E-5
2024-07-07,2024,7,LATO,15.72044252754074,52.52571317748213,22830.254676586563,3.4389288401825706E-6
2024-07-07,2024,7,LATO,15.7833245974291,52.52571317748213,21515.70759435063,1.1726130031766122E-5
2024-07-07,2024,7,LATO,15.846206667317489,52.52571317748213,20997.695045855926,2.5537757250146404E-5
2024-07-07,2024,7,LATO,15.909088737205849,52.52571317748213,21334.31658195892,2.195389331903933E-5
2024-07-07,2024,7,LATO,15.971970807094209,52.52571317748213,22487.225230305594,1.828714159490354E-5
2024-07-07,2024,7,LATO,16.03485287698257,52.52571317748213,24340.705714506763,2.0276117290127694E-5
2024-07-07,2024,7,LATO,15.59467838776402,52.588595247370506,22391.152784640566,2.1374906282290295E-5
2024-07-07,2024,7,LATO,15.65756045765238,52.588595247370506,19253.85394701966,1.5605941836953182E-5
2024-07-07,2024,7,LATO,15.72044252754074,52.588595247370506,16621.632730067857,1.3112710255950602E-5
2024-07-07,2024,7,LATO,15.7833245974291,52.588595247370506,14767.095256573994,1.0414458596380977E-5
2024-07-07,2024,7,LATO,15.846206667317489,52.588595247370506,14002.717729155227,1.8792867225278093E-5
2024-07-07,2024,7,LATO,15.909088737205849,52.588595247370506,14501.917158776188,1.8252299371547677E-5
2024-07-07,2024,7,LATO,15.971970807094209,52.588595247370506,16147.930204642975,1.699645899529888E-5
2024-07-07,2024,7,LATO,16.03485287698257,52.588595247370506,18639.3759647195,1.4024459738348688E-5
2024-07-07,2024,7,LATO,16.09773494687093,52.588595247370506,21686.80822823009,8.160076951169039E-6
2024-07-07,2024,7,LATO,15.531796317875632,52.651477317258866,22818.00979135385,1.0787998275531832E-5
2024-07-07,2024,7,LATO,15.59467838776402,52.651477317258866,18815.609963204624,1.984551992470957E-5
