Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,folder
2019-02-08,2019,2,ZIMA,16.63230748547294,51.767626563322295,21606.94700229452,1824.0302586708467,,,,,,zalecze
2019-02-08,2019,2,ZIMA,16.695189555361306,51.767626563322295,20200.56706752922,1824.624877929754,,,,,,zalecze
2019-02-08,2019,2,ZIMA,16.758071625249674,51.767626563322295,19674.85473951676,1824.624875705906,,,,,,zalecze
2019-02-08,2019,2,ZIMA,16.82095369513804,51.767626563322295,20099.032512508216,1824.6248444497128,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.44015950030839,51.51609828376883,23785.49850518796,1832.7620531438624,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.44015950030839,51.57898035365719,22309.377798593767,1828.1338420287088,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.44015950030839,51.64186242354555,22968.704488944462,1839.7895336217828,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.503041570196757,51.45321621388044,23581.077953511707,1829.6984072552068,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.503041570196757,51.51609828376883,19757.914628789506,1830.9785156249325,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.503041570196757,51.57898035365719,17960.37871340833,1827.1929328357496,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.503041570196757,51.64186242354555,18779.51120392489,1837.0108853305333,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.503041570196757,51.70474449343391,21924.029828531227,1839.8590652260796,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.565923640085124,51.45321621388044,20458.436816040445,1828.888780242108,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.565923640085124,51.51609828376883,15907.373286362195,1832.2512536203935,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.565923640085124,51.57898035365719,13617.404822140948,1831.2623291014984,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.565923640085124,51.64186242354555,14687.337978946704,1830.773358611205,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.565923640085124,51.70474449343391,18544.55484741621,1838.0643310546232,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.565923640085124,51.767626563322295,23874.360079904105,1830.691799433156,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.39033414399208,24132.56253846387,1823.321757992115,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.45321621388044,17864.060187992847,1827.9570283171613,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.51609828376883,12399.92185051992,1832.4147262722192,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.57898035365719,9288.916562767508,1831.2623291016291,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.64186242354555,10803.011787778563,1832.6376023625687,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.70474449343391,15653.26864662927,1826.803686369837,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.62880570997349,51.767626563322295,21708.21461516989,1829.166503906317,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.39033414399208,22824.767038267702,1822.9948641479368,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.45321621388044,16056.097989486345,1830.341788549667,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.51609828376883,9618.51826801077,1829.8519035229856,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.57898035365719,5012.588919209262,1830.6768798828796,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.64186242354555,7458.661936936372,1839.5433349610048,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.70474449343391,13565.988451621675,1824.8270048269587,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.69168777986186,51.767626563322295,20256.910366016014,1833.3481874509644,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.75456984975022,51.39033414399208,22309.375774318905,1824.5523520515728,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.75456984975022,51.45321621388044,15315.627883456851,1834.0465087889984,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.75456984975022,51.51609828376883,8325.742428621463,1830.4290312965052,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.75456984975022,51.57898035365719,1399.9993034286374,1830.6231826622725,,,,,,zalecze
2019-02-16,2019,2,ZIMA,16.75456984975022,51.64186242354555,5700.671005645907,1838.8311014859628,,,,,,zalecze
